;Time;E;S;ES;P
2245;437.09556513458097;109;90;1;419
2246;437.2643335983826;110;91;0;419
2247;437.96363949221535;109;90;1;419
2248;438.09209004436747;110;90;0;420
2249;439.901832313381;109;89;1;420
2250;439.93600416884493;110;90;0;420
2251;441.5610332163049;109;89;1;420
2252;441.8567015217299;110;90;0;420
2253;442.8688101869653;109;89;1;420
2254;442.89398663265956;110;90;0;420
2255;443.9191680662199;109;89;1;420
2256;443.95631856382636;110;90;0;420
2257;444.0644299142746;109;89;1;420
2258;444.57388605273655;110;90;0;420
2259;445.0130295418182;109;89;1;420
2260;445.0782531655854;110;90;0;420
2261;447.28167640825046;109;89;1;420
2262;447.31863202252106;110;90;0;420
2263;447.3504307479311;109;89;1;420
2264;447.3659237469285;110;89;0;421
2265;447.5046986010638;109;88;1;421
2266;447.73346649054184;110;89;0;421
2267;449.67183595303027;109;88;1;421
2268;449.699228958524;110;88;0;422
2269;450.0965816614395;109;87;1;422
2270;450.26565353291664;110;88;0;422
2271;450.9546502800695;109;87;1;422
2272;451.2938272599138;108;86;2;422
2273;451.295960735764;107;85;3;422
2274;451.2967630266973;108;85;2;423
2275;451.4726826213292;109;86;1;423
2276;451.56194565453575;108;85;2;423
2277;451.5984671801707;109;86;1;423
2278;451.8737924804801;110;86;0;424
2279;452.0247519837764;109;85;1;424
2280;452.09541240954525;110;85;0;425
2281;452.91935724417374;109;84;1;425
2282;453.33789625226643;110;85;0;425
2283;455.70524076766236;109;84;1;425
2284;455.80541635136666;108;83;2;425
2285;456.1103715268114;109;84;1;425
2286;456.2506361068269;110;85;0;425
2287;456.56502172924365;109;84;1;425
2288;457.134425933744;110;85;0;425
2289;457.33084825627986;109;84;1;425
2290;457.38023298876266;110;85;0;425
2291;457.99275325585575;109;84;1;425
2292;458.19900932490253;110;84;0;426
2293;459.654406280539;109;83;1;426
2294;459.97474361456545;110;84;0;426
2295;460.99495230640184;109;83;1;426
2296;461.57127368369135;110;84;0;426
2297;464.36804764489057;109;83;1;426
2298;464.4347808519149;108;82;2;426
2299;464.51230538740026;109;82;1;427
2300;464.73411985217047;110;83;0;427
2301;466.04889113151114;109;82;1;427
2302;466.06044504373284;110;83;0;427
2303;468.10802014240625;109;82;1;427
2304;468.11716652032;110;83;0;427
2305;470.7561166997373;109;82;1;427
2306;470.9578909689985;110;82;0;428
2307;471.1037195668987;109;81;1;428
2308;471.5535970707688;110;82;0;428
2309;473.9323196785271;109;81;1;428
2310;474.42134055582915;110;81;0;429
2311;474.7022844667629;109;80;1;429
2312;474.8072723029448;110;80;0;430
2313;475.8205657181609;109;79;1;430
2314;475.9955985978068;110;80;0;430
2315;478.0818122830649;109;79;1;430
2316;478.0890882580762;110;80;0;430
2317;478.26941495230636;109;79;1;430
2318;478.33248617621615;110;80;0;430
2319;480.5340307097843;109;79;1;430
2320;480.5625481999708;110;80;0;430
2321;481.483886256347;109;79;1;430
2322;481.5540147151014;108;78;2;430
2323;481.6725687251114;107;77;3;430
2324;481.67653882425515;108;77;2;431
2325;481.7503584327195;109;77;1;432
2326;481.78492840328;110;78;0;432
2327;483.184630311024;109;77;1;432
2328;483.3092727142976;110;78;0;432
2329;483.6547198703852;109;77;1;432
2330;483.75304658941155;110;77;0;433
2331;484.71371518703455;109;76;1;433
2332;484.81278653622286;110;77;0;433
2333;487.9543984892283;109;76;1;433
2334;488.17824040718745;110;77;0;433
2335;490.7073548975724;109;76;1;433
2336;491.75638869921426;110;76;0;434
2337;492.2743599253139;109;75;1;434
2338;492.35313491800906;110;76;0;434
2339;493.48803538065346;109;75;1;434
2340;493.56120110443413;110;76;0;434
2341;495.4779234306365;109;75;1;434
2342;495.78997915426504;108;74;2;434
2343;495.92073726441913;109;75;1;434
2344;495.9936360702807;110;76;0;434
2345;496.1219986945306;109;75;1;434
2346;496.2151918974261;110;75;0;435
2347;496.9722752593537;109;74;1;435
2348;497.19257231019463;110;74;0;436
2349;498.9166675670814;109;73;1;436
2350;499.2479643622142;108;72;2;436
2351;499.2555513153381;109;73;1;436
2352;499.3566390849797;110;74;0;436
2353;499.4268990130689;109;73;1;436
2354;499.97178720147224;108;72;2;436
